UUID;OBJEKTART;OBJEKTKLASSE_TLM;KUNSTBAUTE;NAME_UUID;NAME;STATUS;SPRACHCODE;NAMEN_TYP;NAMENGRUPPE_UUID;E;N;Z
{A6EC81F4-2FC7-4AD9-871E-90851698C24A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{ABF586BE-A861-458C-A453-E328A0E9EB1D};Mendlebächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2750992;1246019;928
{D2ED7E4B-78F4-4EE4-8B8E-23E47C416FA6};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F0D54519-CB8D-4D52-B7E8-146ECA97CE4B};Hilperschbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2658410;1144928;1588
{40528546-D506-45C4-9E3B-F769409E127A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0301A2FC-D067-4DBC-A1AB-8BB8B577282A};Geschinerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2665089;1149846;1347
{E4BF29A5-1CD7-4CC9-BFD0-53D4F22F4696};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2FBC34F6-9D3B-408E-8D97-2943E69F053A};Nant des Têtes;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2573156;1118637;1744
{359667CC-AB1E-45D4-B85C-14850D3BCEAA};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{70385E6E-7C6F-45D8-81E5-63F10F65695C};Peiler Bach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2734650;1159828;1711
{A9AEB498-7258-4204-8746-5651FD8C2425};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5CFB6D65-0704-4C93-A37F-231F8DEB9530};Igadeelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2750901;1232950;890
{BE552E3A-612E-42BE-8172-36F9F03FA8B7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{33F65B20-0A92-4193-8293-3B7F0C921FAB};Horstbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2753419;1240822;981
{69DA1E17-DBBB-475A-9D09-865FA8769CF3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{179E2520-038D-4BEA-A240-B5F3B79B7BFC};Maira;offiziell;Italienisch inkl. Lokalsprachen;Endonym;{07B611E1-F195-4729-9358-FD59855D1764};2764248;1140886;2760
{69DA1E17-DBBB-475A-9D09-865FA8769CF3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{863C741C-CF28-42E9-95A9-B4DF8A3BF52F};Mera;ueblich;Italienisch inkl. Lokalsprachen;Endonym;{07B611E1-F195-4729-9358-FD59855D1764};2764248;1140886;2760
{0D2F9EF6-ABE3-4F62-8CCE-AD29D3283A3C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3DFB3758-2C73-4146-8D67-521FE10B93B6};Firnhüttbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2674723;1191624;1425
{0D6C34ED-30A3-438E-BFC8-E95F291D414B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{ED08EA51-EED3-4C47-897D-3ABED70F9951};Müüsbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2708124;1277683;429
{0472768B-EBFF-4B1B-AD34-1922A6C8AB78};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{854C2943-0988-4360-887A-38D91728006A};Rufibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2654444;1191089;981
{300863B5-8DEA-4A77-9778-DD0C7137F9B4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E7639CAE-1E94-47FA-B4E7-5A80301C980A};Aegertenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2689008;1230148;657
{2FB90FB4-D73F-4D06-8E09-E106C6FF0358};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DE80743B-05B9-472F-9D31-CE071D97EA80};Rià de Bogiasch;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2735308;1129718;414
{EC4D4B19-7CF3-40E6-BADE-F4D780D9FD01};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3F33DDA2-D43D-4F44-BBAF-45EAAB47B08B};Torrent de Louvie;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2590278;1101267;2482
{110F233B-5F74-40BA-90DA-A3C583EF9842};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F5EF56A7-7857-4AAE-BE95-BC3B4C8AFEC4};Le Rhin;offiziell;Franzoesisch inkl. Lokalsprachen;Endonym;{E16D0CE6-D462-4B82-94B5-948FE65711F7};2611065;1270325;245
{110F233B-5F74-40BA-90DA-A3C583EF9842};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FEB459C5-E374-451F-97A1-42C3DC083D51};Rhein;offiziell;Hochdeutsch inkl. Lokalsprachen;Endonym;{E16D0CE6-D462-4B82-94B5-948FE65711F7};2611065;1270325;245
{110F233B-5F74-40BA-90DA-A3C583EF9842};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{ED3909D4-1648-4003-840C-611E4375B7DD};Rein;fremd;Rumantsch Grischun inkl. Lokalsprachen;Exonym;{E16D0CE6-D462-4B82-94B5-948FE65711F7};2611065;1270325;245
{110F233B-5F74-40BA-90DA-A3C583EF9842};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CA924546-E777-484E-911A-2E4FC4FB9275};Reno;fremd;Italienisch inkl. Lokalsprachen;Exonym;{E16D0CE6-D462-4B82-94B5-948FE65711F7};2611065;1270325;245
{0C81ADF2-907B-4868-B9F9-A131C641C1C5};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{43A40326-B1D5-4309-BE71-843AA88021CB};Giessbachfälle;offiziell;Hochdeutsch inkl. Lokalsprachen;Endonym;{91BD996B-607F-41E1-8CD8-372EF904EB00};2644732;1175968;705
{0C81ADF2-907B-4868-B9F9-A131C641C1C5};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E46B29F4-2482-4508-8478-302F3D444535};Giessbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Endonym;{91BD996B-607F-41E1-8CD8-372EF904EB00};2644732;1175968;705
{16033E22-C04E-4334-9B9C-3032DDFEE976};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2BC5D4C3-3A7F-4596-B0F1-D207A9CE0D49};Reppisch;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2680152;1236741;646
{4AD1D2BD-0814-4110-A3A9-B741C2250AF4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1D021B33-5CB0-44BA-8653-6CC10D7DD5D0};Ruisseau le Chételay;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2588729;1241642;551
{CFAFCE5A-D954-4569-A41A-6462452B7379};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{92F5698A-28FB-4101-B2DD-DB9422F078E4};Rodbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2704909;1253833;653
{887014EE-4A71-45CB-92BA-65405D376AC4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CBA81F06-611E-4C19-95F6-4BC6E8ED2CF4};Sandbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2668512;1223221;505
{BEC85030-96CB-4778-BBCE-15B521991724};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E663B91F-7B30-433E-9074-B7B90E1AE82D};Schlattbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2719486;1200556;1112
{0DC87501-43B2-46EB-B780-28E82E08621B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5A7028C3-4AC3-47DB-80C6-A03ADA600BAF};La Lucelle;offiziell;Franzoesisch inkl. Lokalsprachen;Endonym;{8BBF0946-B3FF-4E96-899F-8899DA32D21A};2585432;1251721;598
{0DC87501-43B2-46EB-B780-28E82E08621B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{9ABC9566-28F3-4C61-8224-70EC8D44DF34};Lützel;fremd;Hochdeutsch inkl. Lokalsprachen;Exonym;{8BBF0946-B3FF-4E96-899F-8899DA32D21A};2585432;1251721;598
{E5ACC819-27B9-4AB3-B97B-7CA60407FAC3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{763BF5BF-6006-495D-BC24-E9E2E74146DA};Hauptkanal;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2576193;1203787;430
{CE031225-5126-4D4D-838F-77E302E43ABD};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0F64F2E9-4DE1-4703-9446-CE92A73AC87B};Rittmal-Wasserleitung;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2638481;1111500;1881
{2B5822ED-9DA1-4189-B5D1-7F5B0CC7E082};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7272C7FD-62E0-4D86-87A2-75AAAE6E5B85};Nala;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2719246;1129939;266
{6A1286BE-FF16-46B5-BB0D-E6587A104964};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{42186C0B-572F-4C0F-BDF3-C25F8AEB3D95};Wyna;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2650860;1240726;456
{DCAD93A4-D511-4477-AD75-9BFDFE78CA64};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{EE9A9654-5909-488F-9C94-594A4A9BFBF6};Grand Canal;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2560257;1132201;376
{EA7140B9-DAA7-46CB-9716-3FAC51DBEE93};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7B5EE101-9EC5-4B45-AFBD-EA4495CE087D};Ruisseau du Mennelet;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2578098;1249237;558
{268358DF-2DE4-4F4F-BCE9-602E790686D9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CE2A8656-BCF6-4C64-A945-60BB228EFD73};Otterebach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2609767;1152619;1345
{CF089440-3CF3-42F3-B953-AAD4DF29362B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7C0C3B85-4118-477C-A4DF-2F5EB0CC4616};Diegterbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2628027;1252780;441
{FE461047-D808-4267-AB08-4941A3DDE18D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{ECEA71C7-52DF-4958-9903-8D29B0E71573};Ri del Corn;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2741054;1134658;1690
{B8986339-DA77-4E95-B532-70FA38A24176};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F1267A5B-A27F-41FD-A1A6-12A18504F4A1};Ruisseau des Chambrérots;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2577334;1176567;737
{63DDEEAB-9AFB-434D-8C4C-199CFCD82A8B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{160B8519-B977-4EA6-8C0F-4046BD8E08C1};Heitibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2615973;1162308;1055
{99A02ED4-B64E-4638-A48C-5D7DAFC8CCA5};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{65349749-12D8-42C5-A4B8-90760C4DD255};Le Riau Courin;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2560481;1173216;706
{3D7A1558-A8E3-4777-82F8-2148C62CC49B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6966F670-40D4-4AB4-9FE5-635490C06093};Ruisseau des Marches;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2573608;1170927;745
{A9AB5100-DD50-42A7-A130-A65D61F438CF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{9DD542AF-FFB8-425D-AD16-E94BD2F3A29C};Hobachji;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2664163;1145842;1972
{D55520A4-1A0E-4D38-99BC-317914AFDB24};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A4C492E4-F456-46D3-93A0-FB10FA160CC6};Ri di Cavalasca;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2717313;1160741;1920
{F5C8D782-F61E-4099-AB6D-5575B1981DB1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6A06654A-FB61-48ED-8526-18914DCDA7AD};Ova da Müsellas;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2789550;1158074;1846
{F6B4E6B2-92FD-45AA-96AE-6D67A35D2B36};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7CA0D5B3-199B-4B3B-961C-26A502458A07};Ürbachwasser;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2660552;1163517;2018
{6CACDEE1-290C-429B-94AD-881E362CEBF0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DCABF0C9-DDD5-4D10-BD1F-1FD28AFB61DA};Eyreussli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2692664;1185167;473
{FE34577A-E878-411E-AB9E-0F1578F213F3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{199E4DBB-311C-4439-9598-713862A3D76D};Ruisseau de la Voudêja;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2571326;1159624;734
{5D8A138E-8F3D-4290-9498-B267702F8DE2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E0E9E4AD-AB38-427C-BC9B-863ADE0F9179};Maseggbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2733441;1151430;2006
{7690FCE3-01A6-438C-B1D5-D18A4348C3D1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{286DF0C9-DBFD-4F4D-BFED-F34CE15973C4};La Louve;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2537971;1154411;571
{525FD1C8-AE67-4522-8F3E-F162EDFFC764};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{440CC5C6-7057-4A20-A951-34C790752A83};Guraletschbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2729885;1159264;2079
{E85A16C1-E156-4E89-806F-3F98AD6153FD};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A0ED55AD-98AB-44D5-96D7-3BC9C2387AE4};Chrintelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2632095;1253187;462
{92ECF63F-CBD8-4252-B2DC-23BDF887002D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C2B775E9-7354-4AF1-9654-8728C1FDFDC1};Mettlenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2710533;1235385;656
{C7568303-D315-4B97-9D80-94D2E770365C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{867A123B-4764-451F-8603-480121029CB8};Guetentalbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2744499;1202438;1951
{04C7A33E-D0FF-45D9-B5D6-72D87F432F32};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{586C9D95-8638-4DBD-94EC-5195A2041726};Riale di Giumaglio;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2695636;1128769;1295
{7D5B61E3-F7E4-430A-9B6E-99E979021B95};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3EAF98B9-D5C3-4E55-80FB-834EE0FB965E};Schlosswisbächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2709110;1277724;447
{DD03BA57-F527-4015-8ACE-72258D188E7A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1FBB2FB6-8163-4D07-B6F1-035D3C58454A};Torrent des Pichottes;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2610443;1121270;956
{E38FFF92-2A2B-4EB7-B60A-C6AA9B9A4BBC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C0902EDE-F9DE-4ECD-85F5-927B99FE6ABC};Rädlibrunnbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2653545;1258590;465
{F3A4D114-717A-46B5-ABA5-6A16809AA58B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{39F8A7DC-B991-4651-A04F-F993C324E6B9};Bisse de la Tsandra;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2588303;1122006;1171
{73A02753-B7AC-424E-9214-C74981B9FBAE};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DE38203E-FF3B-4563-A9D1-085D50893876};La Sarine;offiziell;Franzoesisch inkl. Lokalsprachen;Endonym;{67182D8E-E317-4E37-8B76-016B69D57745};2579331;1183502;533
{73A02753-B7AC-424E-9214-C74981B9FBAE};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{86FB8CD3-9185-4C50-B211-39DF89644445};La Sarina;fremd;Italienisch inkl. Lokalsprachen;Exonym;{67182D8E-E317-4E37-8B76-016B69D57745};2579331;1183502;533
{73A02753-B7AC-424E-9214-C74981B9FBAE};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3D2B2998-82CF-4D9C-8B79-A4D0BEBBC9D2};Saane;fremd;Hochdeutsch inkl. Lokalsprachen;Exonym;{67182D8E-E317-4E37-8B76-016B69D57745};2579331;1183502;533
{DB5B24F2-A079-4EA5-B58A-552AAA08FBAD};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{663E2CF2-9396-4B01-9E80-5BAA0CF66B55};Breitibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2688406;1249581;438
{8EC88F07-DBF4-40AC-955B-3D423ECD0121};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E73CDA44-AE96-418B-B288-6A161AF5980F};Ri di Piera;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2711148;1153967;1564
{88F143CA-A18C-4943-8D8D-DF926072F7CB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{440356D8-6C72-47B2-B220-A9A7CB304939};Ruisseau du Missezon;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2488018;1119401;412
{BA04E874-42F9-4A79-BF63-E174C4CD4696};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{8585F675-79AD-4426-9564-44EBDB30AB7B};Lotzenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2691172;1267304;526
{A83881DD-FD49-4178-8501-BF4F9DA6A3F7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0F08BE9E-61DF-4AF4-9EC6-5076B95787D5};Saissabach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2752812;1171735;989
{AB103D5D-F1E9-4E8B-9707-8C87A24E7C44};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0A63A699-820B-4597-81C7-375F19561BF5};Le Ruz du Faubourg;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2571667;1211815;437
{B3CA3208-A34C-443E-8456-2415E007E8CC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{03C1A983-53D7-4812-AAA8-80F3E9FF8680};Durach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2689420;1284692;416
{A2B25ABA-867F-43E5-8675-73F821431175};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E6CA89E1-BD48-401C-B5E5-B5F930B7BB97};Wissenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2700012;1255369;528
{2FF3DBCE-2190-49E4-B009-1065DE59C8F1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D22061CB-54D1-4FED-934F-393AB57F6FE1};Gäbelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2589547;1196561;610
{E2D4AC11-8217-4643-97B8-CEF28B3500C7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A2005726-6F0B-4127-A149-1B1DFA092002};L'Orbe;offiziell;Franzoesisch inkl. Lokalsprachen;Endonym;{02B4A83F-9815-46A9-B60C-72A34E22F887};2521169;1174740;657
{E2D4AC11-8217-4643-97B8-CEF28B3500C7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{15D8A0AE-F54D-469D-B679-12668F1A70F8};Saut du Day;offiziell;Franzoesisch inkl. Lokalsprachen;Endonym;{02B4A83F-9815-46A9-B60C-72A34E22F887};2521169;1174740;657
{95F9B30B-43FB-46CC-86F3-58823E1AED9F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{950EA287-AB80-423F-9217-F0A5D112D743};Riau de Ste-Anne;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2559398;1170120;704
{9694E04D-7A3A-4747-8549-75192685CCEC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A1A8645B-5FA0-4C9E-B093-377E6CB55FF1};Häxenbächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2694925;1223472;927
{2A0D3DAD-0F58-4C02-8210-12EAD2DAECBB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7C8C79BC-9EC5-4D6E-AC62-0023821AD7B1};Chrouchtalbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2609841;1207636;575
{9442A0FB-5D10-49D0-9031-D64688153005};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AA3840F3-47C0-4D52-A2D3-2AFD43EA539A};Härmedingebächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2630633;1221161;665
{CF33FFA3-1B8A-487B-84EE-F2CB4E2FFC2C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0390FFB0-6C3E-41D9-91E3-822C2266CF03};Ri di Scengio;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2711942;1158663;1955
{DC36F2EE-446A-405C-9604-9F63DE49DAD4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{87BF3BB5-F4A3-458E-8015-06AF8E20A109};Merdenson;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2579900;1104521;938
{853CB692-53E0-4BB8-8002-2C64B3656E9E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DD0FAE4A-015B-4D5B-B3FF-35366D3FC6F7};Le Nozon;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2523791;1172379;708
{028CC56E-6D6F-44B6-8A55-90B5B1C97A28};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1FF2D7F7-DDAB-4F0A-921D-58BBC4FE117E};Chatzenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2690738;1280613;469
{BD16431E-D6BE-4386-93A5-059F479BCCB7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{BBF9D510-694E-4CA4-8C4A-F94A716D3551};Ragn d'Avers;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Endonym;{E6E8B68E-EAF4-4429-A936-29C27882A606};2752702;1160593;1135
{BD16431E-D6BE-4386-93A5-059F479BCCB7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{583E0DE2-87FC-4CE4-ABD7-AFC28F5A9328};Averser Rhein;fremd;Hochdeutsch inkl. Lokalsprachen;Exonym;{E6E8B68E-EAF4-4429-A936-29C27882A606};2752702;1160593;1135
{4F9C7CC4-072B-4728-87E5-38C5884B4D2F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{057FC42D-B39F-41D5-B64F-A5E701B699D7};L'Eau Noire;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2569809;1193520;433
{B7A47ABC-9750-4A65-A721-1800BBC9A47A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{97225C1C-2ADD-43B8-B5A0-2133AEFD2475};Gunggbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2615286;1161732;1148
{CB570A79-3159-44F3-BBE0-C4358AED39E0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{68F4DE84-4BBE-4F7F-97E0-81226D96BD1E};Torrent de Borgeaud;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2570692;1101475;1256
{4D684C30-F863-4DDE-91B8-7FC7B8BD1E81};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{92B79E32-D1D3-4173-BF92-D0EE051141D3};Jufer Rhein;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2765323;1145096;2147
{793A33ED-AF4F-4BA5-BFEA-C178B4A17A98};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B4812809-8ADA-4C34-9A72-0F619509A0FB};Ruisseau de la Bossonna;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2554320;1160033;757
{CF069370-529E-4DF4-BB4D-5576DFD3D695};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{322CD886-7333-4119-8BB0-7638D297F80B};Chaltenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2748714;1228191;1055
{2E268CAD-8F16-43C1-9A7B-E9F8DE074C72};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{157CDF24-CED8-4CA0-A5C6-A6300E2342D0};Rotibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2656695;1199635;1412
{801FEAC3-F223-4FAB-8924-57C9E7CFB9F7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{41A9B61A-39C1-42C0-AD0E-EA5AD03DBE36};Chelchbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2640885;1134418;1545
{062CDB8B-90FA-4CF0-89BA-EADBB35A639B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FE99F31D-E51F-446B-BE7D-A194292D5001};Ri delle Lische;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2704308;1145906;1445
{1D6C6BD6-297D-4E48-A502-EB18CD0D89C2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A13298EB-E069-4074-A7D7-C158AD2189E3};Bisse de Roua;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2613636;1120006;2318
{E520713F-B781-4A8A-BD46-031DF410FBD6};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FD329FB6-9F49-4AE2-AF69-2EA0AA4F2010};Bisse-Siphon de Montorge;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2591905;1119763;697
{6965FBF4-121D-4A2B-8C71-8F562F51CDD3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{ACC55A7C-BFE7-488B-83F1-7B400315E339};Churzibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2604348;1247828;514
{5FC5A009-8DA9-4218-AC36-0CAF6FC2275C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A0B0154F-EE99-4635-9D0D-EEB10E5A1B46};Wiss Nolla;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2747859;1170514;1467
